CIF,TRANSACTIONCODE,CUSTOMERTYPE,BIRTHDATE
29415338,D109301,0,1350/04/03
29415353,D109301,0,1353/11/30
29415361,D109301,0,1369/07/21
29415379,D109301,0,1391/07/27
29415387,D109301,0,1351/06/02
29415403,D109301,0,1361/04/08
29415411,D109301,0,1339/11/22
29415429,D109301,0,1368/02/16
29415437,D109301,0,1346/06/20
29415452,D109301,0,1341/02/15
29415478,D109301,0,1359/08/15
29415494,D109301,0,1343/03/20
29415502,D109301,0,1354/07/05
29415502,0,0,1354/07/05
29415536,D109301,0,1372/07/15
29415544,D109301,0,1376/10/04
29415551,D109301,0,1346/01/04
29415569,D109301,0,1335/04/03
29415577,D109301,0,1367/10/10
29415585,D109301,0,1339/01/03
29415593,D109301,0,1359/04/01
29415601,D109301,0,1344/01/21
29415619,D109301,0,1341/01/22
29415627,D109301,0,1389/05/13
29415650,D109301,0,1361/03/04
29415668,D109301,0,1355/01/19
29415676,D109301,0,1369/03/19
29415684,D109301,0,1344/04/01
29415700,D109301,0,1366/04/11
29415718,D109301,0,1368/04/14
29415734,D109301,0,1359/08/06
29415742,D109301,0,1375/04/30
29415767,D109301,0,1350/08/11
29415791,D109301,0,1361/02/02
29415809,D109301,0,1341/09/02
29415817,D109301,0,1370/07/07
29415825,D109301,0,1334/05/01
29415841,D109301,0,1345/06/02
29415858,D109301,0,1368/01/24
29415866,D109301,0,1369/11/19
29415874,D109301,0,1338/01/01
29415882,D109301,0,1362/01/10
29415890,D109301,0,1367/07/27
29415908,D109301,0,1333/03/01
29415916,D109301,0,1367/05/20
29415932,D109301,0,1345/06/15
29415957,D109301,0,1346/03/20
29415965,D109301,0,1364/10/02
29415981,D109301,0,1364/06/30
29415999,D109301,0,1376/05/23
29416013,D109301,0,1344/10/01
29416021,D109301,0,1366/11/02
29416039,D109301,0,1370/02/17
29416047,D109301,0,1379/02/24
29416062,D109301,0,1346/04/06
29416088,D109301,0,1351/09/01
29416104,D109301,0,1361/10/09
29416120,D109301,0,1325/01/02
29416187,D109301,0,1344/01/20
29416195,D109301,0,1354/06/01
29416203,D109301,0,1346/06/26
29416211,D109301,0,1369/07/13
29416245,D109301,0,1374/09/04
29416252,D109301,0,1349/01/28
29416278,D109301,0,1376/05/11
29416286,D109301,0,1369/04/13
29416302,D109301,0,1365/08/19
29416310,D109301,0,1369/02/21
29416336,D109301,0,1362/02/20
29416344,D109301,0,1347/08/13
29416351,D109301,0,1358/06/10
29416377,D109301,0,1362/01/01
29416385,D109301,0,1350/04/28
29416393,D109301,0,1363/05/30
29416401,D109301,0,1368/10/04
29416419,D109301,0,1370/03/24
29416427,D109301,0,1365/04/04
29416435,D109301,0,1367/01/01
29416443,D109301,0,1362/06/19
29416450,D109301,0,1369/05/24
29416468,D109301,0,1377/10/06
29416484,D109301,0,1320/10/03
29416518,D109301,0,1365/04/02
29416526,D109301,0,1365/11/19
29416542,D109301,0,1343/03/10
29416559,D109301,0,1371/01/20
29416575,D109301,0,1368/09/06
29416583,D109301,0,1347/02/04
29416591,D109301,0,1349/04/01
29416617,D109301,0,1350/06/20
29416625,D109301,0,1355/06/10
29416633,D109301,0,1347/05/01
29416641,D109301,0,1362/10/04
29416658,D109301,0,1367/01/14
29416666,D109301,0,1346/04/01
29416682,D109301,0,1360/08/13
29416690,D109301,0,1371/05/05
29416708,D109301,0,1379/06/15
29416716,D109301,0,1349/01/01
29416724,D109301,0,1376/11/18
29416740,D109301,0,1349/03/04
29416757,D109301,0,1358/01/02
29416781,D109301,0,1347/10/19
29416807,D109301,0,1351/02/11
29416815,D109301,0,1351/04/01
29416831,D109301,0,1371/12/21
29416849,D109301,0,1375/11/10
29416856,D109301,0,1370/02/21
29416872,D109301,0,1377/05/29
29416880,D109301,0,1366/01/07
29416906,D109301,0,1342/04/05
29416914,D109301,0,1355/11/15
29416922,D109301,0,1371/08/13
29416963,D109301,0,1370/01/09
29417011,D109301,0,1379/12/09
29417029,D109301,0,1373/12/16
29417037,D109301,0,1346/02/11
29417045,D109301,0,1353/06/30
29417052,D109301,0,1340/01/15
29417078,D109301,0,1373/08/12
29417086,D109301,0,1368/12/09
29417128,D109301,0,1347/11/05
29417136,D109301,0,1379/02/06
29417144,D109301,0,1352/06/02
29417151,D109301,0,1369/09/28
29417201,D109301,0,1366/09/24
29417219,D109301,0,1338/12/10
29417227,D109301,0,1357/06/28
29417235,D109301,0,1369/06/29
29417243,D109301,0,1345/04/01
29417250,D109301,0,1356/03/03
29417268,D109301,0,1337/04/27
29417276,D109301,0,1365/04/01
29417292,D109301,0,1337/04/02
29417300,D109301,0,1361/06/15
29417334,D109301,0,1368/12/16
29417342,D109301,0,1355/04/09
29417359,D109301,0,1368/04/18
29417367,D109301,0,1351/04/10
29417375,D109301,0,1343/11/01
29417391,D109301,0,1377/06/21
29417409,D109301,0,1370/06/06
29417417,D109301,0,1367/09/22
29417425,D109301,0,1307/09/06
29417433,D109301,0,1361/06/15
29417441,D109301,0,1353/01/03
29417466,D109301,0,1365/06/06
29417474,D109301,0,1376/01/03
29417482,D109301,0,1372/01/30
29417490,D109301,0,1357/06/01
29417524,D109301,0,1360/02/12
29417532,D109301,0,1358/09/01
29417557,D109301,0,1373/06/15
29417573,D109301,0,1373/06/30
29417581,D109301,0,1356/05/19
29417599,D109301,0,1373/10/10
29417607,D109301,0,1374/11/26
29417615,D109301,0,1362/10/01
29417631,D109301,0,1347/01/10
29417672,D109301,0,1347/03/13
29417680,D109301,0,1357/05/17
29417698,D109301,0,1357/01/01
29417730,D109301,0,1343/03/20
29417755,D109301,0,1369/09/12
29417763,D109301,0,1363/08/14
29417771,D109301,0,1371/10/03
29417797,D109301,0,1335/05/01
29417805,D109301,0,1343/11/05
29417821,D109301,0,1347/05/22
29417839,D109301,0,1341/10/20
29417847,D109301,0,1352/01/03
29417854,D109301,0,1378/04/27
29417862,D109301,0,1371/05/29
29417888,D109301,0,1344/04/30
29417896,D109301,0,1348/06/30
29417904,D109301,0,1362/06/16
29417912,D109301,0,1372/12/06
29417920,D109301,0,1375/03/25
29417938,D109301,0,1364/05/29
29417946,D109301,0,1346/05/20
29417953,D109301,0,1350/08/06
29417961,D106601,0,1356/02/10
29417961,D109301,0,1356/02/10
29417979,D109301,0,1370/10/10
29417987,D109301,0,1372/06/20
29417995,D109301,0,1336/04/07
29418001,D109301,0,1379/05/20
29418019,D109301,0,1364/05/25
29418027,D109301,0,1358/01/31
29418043,D109301,0,1377/10/23
29418050,D109301,0,1362/06/22
29418068,D109301,0,1351/04/08
29418076,D109301,0,1396/03/03
29418084,D109301,0,1348/04/25
29418092,D109301,0,1392/10/04
29418100,D109301,0,1368/02/07
29418118,D109301,0,1384/06/03
29418126,D109301,0,1338/01/02
29418142,D109301,0,1359/10/15
29418167,D109301,0,1364/05/07
29418175,D109301,0,1362/01/20
29418191,D109301,0,1365/05/10
29418209,D109301,0,1347/05/01
29418217,D109301,0,1378/05/07
29418225,D109301,0,1358/02/28
29418233,D109301,0,1343/07/01
29418241,D109301,0,1367/08/30
29418258,D109301,0,1359/01/14
29418274,D109301,0,1363/01/30
29418282,D109301,0,1341/01/01
29418316,D106601,0,1361/02/21
29418340,D109301,0,1326/09/12
29418357,D109301,0,1364/06/20
29418365,D109301,0,1343/07/01
29418373,D109301,0,1344/02/01
29418381,D109301,0,1357/03/15
29418399,D109301,0,1360/12/03
29418423,D109301,0,1357/08/02
29418431,D109301,0,1363/07/28
29418449,D109301,0,1375/07/02
29418472,D109301,0,1359/09/05
29418480,D109301,0,1372/09/02
29418498,D109301,0,1378/04/31
29418506,D109301,0,1322/01/01
29418522,D109301,0,1375/03/01
29418530,D109301,0,1344/03/01
29418548,D109301,0,1365/05/01
29418555,D109301,0,1378/08/07
29418563,D109301,0,1362/11/01
29418571,D109301,0,1364/10/14
29418589,D109301,0,1340/02/19
29418597,D109301,0,1366/06/25
29418605,D109301,0,1344/01/01
29418613,D109301,0,1371/06/29
29418621,D109301,0,1365/05/12
29418647,D109301,0,1346/09/25
29418662,D109301,0,1366/09/27
29418670,D109301,0,1379/10/22
29418688,D109301,0,1364/03/10
29418696,D109301,0,1367/09/25
29418720,D109301,0,1356/11/09
29418738,D109301,0,1364/08/03
29418746,D109301,0,1373/08/06
29418753,D109301,0,1363/09/30
29418761,D109301,0,1366/01/01
29418779,D109301,0,1360/11/10
29418795,D109301,0,1327/06/05
29418811,D109301,0,1363/12/10
29418837,D109301,0,1374/08/18
29418845,D109301,0,1373/11/11
29418852,D109301,0,1360/03/01
29418860,D109301,0,1362/06/31
29418878,D109301,0,1334/03/01
29418894,D109301,0,1354/12/22
29418910,D109301,0,1355/05/20
29418936,D109301,0,1350/04/25
29418944,D109301,0,1353/04/01
29418951,D109301,0,1380/08/15
29418969,D109301,0,1365/06/07
29418985,D109301,0,1356/05/04
29419009,D109301,0,1358/06/30
29419025,D109301,0,1351/01/23
29419033,D109301,0,1354/03/19
29419074,D109301,0,1368/10/10
29419082,D109301,0,1383/08/13
29419108,D109301,0,1349/01/01
29419116,D109301,0,1361/05/11
29419124,D109301,0,1366/06/26
29419165,D109301,0,1364/06/30
29419173,D109301,0,1337/01/01
29419181,D109301,0,1365/05/31
29419199,D109301,0,1349/06/30
29419207,D109301,0,1357/04/16
29419223,D109301,0,1337/10/17
29419264,D109301,0,1358/05/17
29419280,D109301,0,1368/06/25
29419306,D109301,0,1362/01/15
29419314,D109301,0,1366/02/03
29419322,D109301,0,1352/01/01
29419389,D109301,0,1348/09/30
29419397,D109301,0,1366/11/24
29419413,D109301,0,1355/03/03
29419421,D109301,0,1349/11/01
29419462,D109301,0,1361/07/03
29419470,D109301,0,1332/12/20
29419488,D109301,0,1358/10/19
29419496,D109301,0,1327/11/30
29419538,D109301,0,1361/04/01
29419553,D109301,0,1364/06/25
29419561,D109301,0,1356/06/30
29419579,D109301,0,1352/05/10
29419595,D109301,0,1347/02/05
29419603,D109301,0,1337/07/06
29419629,D109301,0,1378/09/17
29419652,D109301,0,1337/11/28
29419678,D109301,0,1344/10/08
29419694,D109301,0,1362/10/02
29419702,D109301,0,1356/04/10
29419728,D109301,0,1339/01/01
29419736,D109301,0,1375/10/30
29419777,D109301,0,1356/05/04
29419793,D109301,0,1368/11/14
29419835,D109301,0,1378/01/02
29419850,D109301,0,1372/10/19
29419868,D109301,0,1372/07/03
29419876,D109301,0,1347/02/05
29419892,D109301,0,1328/05/19
29419900,D109301,0,1372/10/19
29419918,D109301,0,1331/01/25
29419926,D109301,0,1370/04/15
29419934,D109301,0,1359/09/10
29419942,D109301,0,1352/08/01
29419959,D109301,0,1364/12/23
29419967,D109301,0,1375/06/22
29419975,D109301,0,1342/05/10
29419983,D109301,0,1367/03/13
29419991,D109301,0,1367/09/25
29420007,D109301,0,1364/03/30
29420023,D109301,0,1346/10/01
29420031,D109301,0,1363/05/01
29420049,D109301,0,1343/10/01
29420064,D109301,0,1366/01/02
29420080,D109301,0,1359/05/12
29420098,D109301,0,1366/10/10
29420106,D109301,0,1359/01/01
29420122,D109301,0,1342/11/01
29420130,D109301,0,1367/01/01
29420155,D109301,0,1348/10/10
29420163,D109301,0,1370/05/02
29420171,D109301,0,1345/08/09
29420189,D109301,0,1348/05/03
29420197,D109301,0,1356/05/08
29420247,D109301,0,1359/06/30
29420304,D109301,0,1383/07/04
29420312,D109301,0,1351/01/10
29420320,D109301,0,1367/02/06
29420338,D109301,0,1366/10/22
29420346,D109301,0,1337/11/10
29420353,D109301,0,1361/05/28
29420361,D109301,0,1371/12/25
29420379,D109301,0,1352/10/09
29420403,D109301,0,1373/02/29
29420429,D109301,0,1344/12/01
29420452,D109301,0,1351/03/28
29420486,D109301,0,1360/08/05
29420528,D109301,0,1335/04/01
29420536,D109301,0,1347/01/04
29420569,D109301,0,1347/04/01
29420577,D109301,0,1397/08/09
29420585,D109301,0,1370/01/25
29420593,D109301,0,1352/02/04
29420619,D109301,0,1353/06/20
29420627,D109301,0,1352/06/01
29420643,D109301,0,1375/05/27
29420676,D109301,0,1379/04/15
29420684,D109301,0,1365/08/19
29420700,D109301,0,1372/11/12
29420718,D109301,0,1356/01/10
29420726,D109301,0,1365/03/11
29420734,D109301,0,1372/12/26
29420783,D109301,0,1349/01/16
29420791,D109301,0,1367/12/26
29420809,D109301,0,1331/08/23
29420817,D109301,0,1374/01/31
29420825,D109301,0,1345/06/25
29420833,D109301,0,1333/02/30
29420841,D109301,0,1353/01/01
29420858,D109301,0,1358/08/12
29420924,D109301,0,1347/02/17
29420940,D109301,0,1377/11/29
29420957,D109301,0,1347/01/01
29420973,D109301,0,1385/12/27
29420981,D109301,0,1384/02/14
29420999,D109301,0,1360/06/29
29421,0,0,1364/04/08
29421005,D109301,0,1359/12/29
29421039,D109301,0,1354/04/08
29421047,D109301,0,1389/03/17
29421054,D109301,0,1349/07/05
29421062,D109301,0,1346/08/12
29421070,D109301,0,1363/04/08
29421088,D109301,0,1369/10/04
29421096,D109301,0,1377/03/09
29421104,D109301,0,1344/03/15
29421112,D109301,0,1332/01/02
29421120,D109301,0,1347/05/16
29421138,D109301,0,1374/02/02
29421146,D109301,0,1375/11/28
29421153,D109301,0,1355/03/06
29421161,D109301,0,1348/01/30
29421179,D109301,0,1383/03/06
29421187,D109301,0,1367/07/24
29421203,D109301,0,1350/03/23
29421211,D109301,0,1366/03/21
29421229,D109301,0,1362/06/30
29421260,D109301,0,1379/12/20
29421286,D109301,0,1382/08/08
29421302,D109301,0,1364/06/28
29421310,D109301,0,1363/10/12
29421336,D109301,0,1357/09/24
29421369,D109301,0,1349/07/01
29421377,D109301,0,1358/06/30
29421385,D109301,0,1340/01/01
29421393,D109301,0,1362/12/15
29421401,D109301,0,1315/10/01
29421427,D109301,0,1363/06/30
29421443,D109301,0,1348/04/02
29421468,D109301,0,1368/05/26
29421476,D109301,0,1354/03/01
29421500,D109301,0,1358/06/13
29421526,D109301,0,1339/03/07
29421534,D109301,0,1375/10/14
29421542,D109301,0,1370/06/31
29421567,D109301,0,1350/06/30
29421583,D109301,0,1367/06/13
29421591,D109301,0,1359/01/01
29421609,D109301,0,1369/06/22
29421617,D109301,0,1347/01/20
29421625,D109301,0,1345/03/07
29421633,D109301,0,1341/04/01
29421641,D109301,0,1368/01/01
29421666,D109301,0,1370/04/14
29421674,D109301,0,1360/10/29
29421682,D109301,0,1347/12/02
29421690,D109301,0,1314/12/01
29421708,D109301,0,1381/03/04
29421732,D109301,0,1374/04/24
29421740,D109301,0,1360/05/20
29421757,D109301,0,1321/04/24
29421773,D109301,0,1342/10/21
29421799,D109301,0,1332/06/02
29421815,D109301,0,1345/02/17
29421823,D109301,0,1336/10/11
29421831,D109301,0,1346/02/04
29421849,D109301,0,1359/05/05
29421856,D109301,0,1367/07/24
29421864,D109301,0,1370/05/03
29421880,D109301,0,1365/01/01
29421898,D109301,0,1370/02/07
29421914,D109301,0,1339/12/11
29421922,D109301,0,1366/12/14
29421955,D109301,0,1358/03/15
29421963,D109301,0,1370/07/01
29421971,D109301,0,1348/05/17
29421989,D109301,0,1382/08/14
29421997,D109301,0,1349/06/02
29422003,D109301,0,1359/09/18
29422011,D109301,0,1340/03/01
29422029,D109301,0,1330/03/15
29422037,D109301,0,1368/08/05
29422045,D109301,0,1364/06/30
29422078,D109301,0,1354/03/10
29422086,D109301,0,1372/08/13
29422094,D109301,0,1380/12/16
29422110,D109301,0,1363/06/28
29422144,D109301,0,1374/11/18
29422151,D109301,0,1368/01/08
29422169,D109301,0,1358/07/01
29422185,D109301,0,1369/06/30
29422193,D109301,0,1360/03/28
29422219,D109301,0,1337/01/10
29422235,D109301,0,1358/06/30
29422243,D109301,0,1363/06/30
29422250,D109301,0,1346/03/03
29422284,D109301,0,1348/05/10
29422292,D109301,0,1349/06/25
29422300,D109301,0,1368/01/12
29422326,D109301,0,1357/05/30
29422342,D109301,0,1372/01/01
29422367,D109301,0,1368/09/20
29422375,D106601,0,1352/04/05
29422383,D109301,0,1354/09/18
29422391,D109301,0,1363/10/05
29422409,D109301,0,1353/11/29
29422425,D109301,0,1355/06/10
29422433,D109301,0,1357/11/16
29422458,D109301,0,1385/02/25
29422474,D109301,0,1375/09/26
29422490,D109301,0,1371/06/14
29422508,D109301,0,1346/02/02
29422516,D109301,0,1354/06/24
29422573,D109301,0,1366/01/01
29422581,D109301,0,1363/03/15
29422607,D109301,0,1357/06/30
29422656,D109301,0,1377/03/21
29422664,D109301,0,1347/03/18
29422672,D109301,0,1348/10/12
29422680,D109301,0,1363/07/01
29422722,D109301,0,1375/10/23
29422730,D109301,0,1377/04/11
29422748,D109301,0,1366/02/14
29422755,D109301,0,1370/10/02
29422763,D109301,0,1361/01/01
29422771,D109301,0,1364/06/27
29422797,D109301,0,1380/04/17
29422839,D109301,0,1373/01/01
29422862,D109301,0,1380/08/01
29422870,D109301,0,1374/04/23
29422888,D109301,0,1325/01/02
29422896,D109301,0,1372/02/23
29422904,D109301,0,1334/12/05
29422912,D109301,0,1326/12/08
29422920,D109301,0,1355/01/01
29422938,D109301,0,1380/07/24
29422946,D109301,0,1371/04/30
29422953,D109301,0,1359/08/12
29422961,D109301,0,1374/02/26
29422979,D109301,0,1337/05/01
29423019,D109301,0,1371/11/18
29423027,D109301,0,1375/04/03
29423043,D109301,0,1344/02/01
29423050,D109301,0,1375/03/09
29423068,D109301,0,1357/12/03
29423084,D109301,0,1361/06/20
29423092,D109301,0,1364/01/05
29423100,D109301,0,1338/09/09
29423126,D109301,0,1362/06/31
29423142,D109301,0,1372/01/10
29423175,D109301,0,1353/06/01
29423191,D109301,0,1343/11/01
29423209,D109301,0,1369/03/21
29423233,D109301,0,1378/06/15
29423258,D109301,0,1362/11/27
29423266,D109301,0,1362/07/01
29423274,D109301,0,1364/06/30
29423282,D109301,0,1348/04/03
29423290,D109301,0,1389/08/01
29423316,D109301,0,1342/06/01
29423340,D109301,0,1368/09/29
29423357,D109301,0,1331/11/17
29423365,D109301,0,1371/01/18
29423381,D109301,0,1368/05/23
29423399,D109301,0,1369/12/03
29423407,D109301,0,1371/12/15
29423431,D109301,0,1346/02/01
29423449,D109301,0,1370/02/30
29423456,D109301,0,1367/06/23
29423464,D109301,0,1355/11/06
29423514,D109301,0,1341/09/15
29423522,D109301,0,1354/04/01
29423530,D109301,0,1367/12/16
29423563,D109301,0,1370/09/07
29423571,D109301,0,1361/11/20
29423589,D109301,0,1368/09/04
29423597,D109301,0,1346/06/03
29423613,D109301,0,1343/06/05
29423621,D109301,0,1345/05/10
29423639,D109301,0,1349/06/05
29423654,D109301,0,1369/01/12
29423688,D109301,0,1341/05/01
29423704,D109301,0,1350/12/01
29423738,D109301,0,1340/01/03
29423761,D109301,0,1364/06/30
29423787,D109301,0,1361/01/01
29423811,D109301,0,1352/02/20
29423837,D109301,0,1378/10/19
29423845,D109301,0,1355/01/01
29423852,D109301,0,1353/12/15
29423878,D109301,0,1364/01/01
29423894,D109301,0,1367/07/28
29423902,D109301,0,1357/07/01
29423928,D109301,0,1369/05/02
29423936,D109301,0,1365/12/02
29423993,D109301,0,1351/07/12
29424017,D109301,0,1373/04/10
29424033,D109301,0,1358/07/01
29424066,D109301,0,1348/06/29
29424074,D109301,0,1372/12/22
29424116,D109301,0,1346/06/01
29424124,D109301,0,1370/10/14
29424165,D109301,0,1359/12/09
29424173,D109301,0,1358/01/16
29424207,D109301,0,1373/10/30
29424223,D109301,0,1374/12/16
29424256,D109301,0,1348/03/05
29424264,D109301,0,1376/02/14
29424322,D109301,0,1371/02/20
29424330,D109301,0,1362/02/30
29424348,D109301,0,1371/04/20
29424355,D109301,0,1341/12/10
29424363,D109301,0,1367/05/01
29424371,D109301,0,1372/07/10
29424389,D109301,0,1367/01/10
29424405,D109301,0,1360/06/20
29424413,D109301,0,1342/01/03
29424421,D109301,0,1373/08/20
29424439,D109301,0,1363/08/30
29424447,D109301,0,1356/02/17
29424470,D109301,0,1343/08/01
29424496,D109301,0,1371/07/12
29424520,D109301,0,1340/10/01
29424538,D109301,0,1344/10/25
29424553,D109301,0,1351/01/03
29424561,D109301,0,1362/07/01
29424579,D109301,0,1359/06/30
29424595,D109301,0,1358/04/01
29424603,D106601,0,1383/12/25
29424603,D109301,0,1383/12/25
29424645,D109301,0,1367/01/06
29424652,D109301,0,1366/10/04
29424686,D109301,0,1349/06/31
29424694,D109301,0,1368/09/14
29424702,D109301,0,1362/07/01
29424710,D109301,0,1366/11/02
29424728,D109301,0,1342/01/03
29424736,D109301,0,1370/01/01
29424744,D109301,0,1351/06/06
29424751,D109301,0,1370/03/01
29424769,D109301,0,1377/03/23
29424777,D109301,0,1351/09/10
29424785,D109301,0,1372/03/01
29424801,D109301,0,1373/08/09
29424835,D109301,0,1342/05/15
29424843,D109301,0,1342/02/15
29424868,D109301,0,1364/05/23
29424892,D109301,0,1332/08/10
29424942,D109301,0,1351/01/20
29424983,D109301,0,1349/06/01
29425006,D109301,0,1361/03/19
29425055,D109301,0,1368/10/24
29425063,D109301,0,1326/03/09
29425105,D109301,0,1332/12/10
29425113,D109301,0,1356/01/01
29425162,D109301,0,1365/06/26
29425170,D109301,0,1367/11/27
29425188,D109301,0,1341/12/12
29425212,D109301,0,1340/04/02
29425253,D109301,0,1357/05/29
29425261,D109301,0,1381/09/25
29425287,D109301,0,1349/07/01
29425295,D109301,0,1374/10/27
29425303,D109301,0,1347/08/03
29425337,D109301,0,1348/02/24
29425436,D109301,0,1374/08/25
29425451,D106601,0,1370/11/27
29425477,D109301,0,1398/05/12
29425485,D109301,0,1371/10/02
29425519,D109301,0,1343/05/06
29425535,D109301,0,1335/05/01
29425543,D109301,0,1369/03/28
29425576,D109301,0,1350/11/19
29425592,D109301,0,1342/12/01
29425600,D109301,0,1346/05/17
29425618,D109301,0,1347/09/10
29425626,D109301,0,1355/05/16
29425634,D109301,0,1369/07/01
29425642,D109301,0,1345/01/02
29425659,D109301,0,1366/02/07
29425675,D109301,0,1341/09/20
29425691,D109301,0,1362/01/01
29425709,D109301,0,1373/10/15
29425725,D109301,0,1352/05/01
29425733,D109301,0,1367/04/08
29425766,D109301,0,1361/02/06
29425774,D109301,0,1365/05/03
29425790,D109301,0,1368/06/29
29425816,D109301,0,1341/02/10
29425824,D109301,0,1334/02/07
29425857,D109301,0,1340/12/01
29425873,D109301,0,1357/05/23
29425881,D109301,0,1331/05/01
29425907,D109301,0,1353/02/22
29425915,D109301,0,1355/06/20
29425931,D109301,0,1363/06/10
29425956,D109301,0,1335/07/05
29425964,D109301,0,1317/02/20
29426004,D109301,0,1378/06/07
29426012,D109301,0,1374/06/08
29426020,D109301,0,1374/05/09
29426038,D109301,0,1376/04/24
29426046,D109301,0,1369/06/14
29426053,D109301,0,1361/03/30
29426103,D109301,0,1351/03/21
29426111,D109301,0,1363/05/11
29426137,D109301,0,1370/06/30
29426145,D109301,0,1350/12/23
29426160,D109301,0,1352/09/14
29426178,D109301,0,1367/10/17
29426186,D109301,0,1347/06/30
29426194,D109301,0,1355/01/01
